shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
8011257,47.25402527,-1.49913644,57532
8011257,47.25402527,-1.49913644,57541
8011257,47.25150513,-1.49908791,57542
8011257,47.25150513,-1.49908791,57551
8011257,47.25016823,-1.50137284,57552
8011257,47.25016823,-1.50137284,57561
8011257,47.25150915,-1.50437908,57562
8011257,47.25150915,-1.50437908,57571
8011257,47.25430074,-1.50709295,57572
8011257,47.25430074,-1.50709295,57581
8011257,47.25576216,-1.50918227,57582
8011257,47.25576216,-1.50918227,57591
8011257,47.25595247,-1.51157707,57592
8011257,47.25595247,-1.51157707,57601
8011257,47.25188193,-1.51750097,57602
8011257,47.25188193,-1.51750097,57611
8011257,47.24916321,-1.52338932,57612
7511175,47.29327618,-1.52392909,57631
7511175,47.29264726,-1.52388364,57632
7511175,47.29264726,-1.52388364,57641
7511175,47.29095344,-1.52336413,57642
7511175,47.29095344,-1.52336413,57651
7511175,47.28617242,-1.52090098,57652
7511175,47.28617242,-1.52090098,57661
7511175,47.28221317,-1.51810051,57662
7511175,47.28221317,-1.51810051,57671
7511175,47.27552590,-1.51338351,57672
7511175,47.27552590,-1.51338351,57681
7511175,47.27313261,-1.51493135,57682
7511175,47.27313261,-1.51493135,57691
7511175,47.27163335,-1.51667583,57692
7511175,47.27163335,-1.51667583,57701
7511175,47.27039478,-1.51870365,57702
7511175,47.27039478,-1.51870365,57711
7511175,47.26813697,-1.52158403,57712
7511175,47.26813697,-1.52158403,57721
7511175,47.26537241,-1.52614758,57722
7511175,47.26537241,-1.52614758,57731
7511175,47.26061641,-1.52831754,57732
7511175,47.26061641,-1.52831754,57741
7511175,47.25919213,-1.52781769,57742
7511175,47.25919213,-1.52781769,57751
7511175,47.25560851,-1.52993977,57752
7511175,47.25560851,-1.52993977,57761
7511175,47.25901094,-1.55730617,57762
7511175,47.25901094,-1.55730617,57771
7511175,47.25232076,-1.55271827,57772
7511175,47.25232076,-1.55271827,57781
7511175,47.25134494,-1.54960493,57782
7511175,47.25134494,-1.54960493,57791
7511175,47.24857841,-1.55152016,57792
7511175,47.24857841,-1.55152016,57801
7511175,47.24912277,-1.55407288,57802
7511175,47.24912277,-1.55407288,57811
7511175,47.24682322,-1.55549273,57812
7510176,47.24682322,-1.55549273,57831
7510176,47.24682767,-1.55536079,57832
7510176,47.24682767,-1.55536079,57841
7510176,47.24904183,-1.55380245,57842
7510176,47.24904183,-1.55380245,57851
7510176,47.24895114,-1.55115045,57852
7510176,47.24895114,-1.55115045,57861
7510176,47.25205925,-1.54978913,57862
7510176,47.25205925,-1.54978913,57871
7510176,47.25231631,-1.55285022,57872
7510176,47.25231631,-1.55285022,57881
7510176,47.25937477,-1.55720037,57882
7510176,47.25937477,-1.55720037,57891
7510176,47.25560851,-1.52993977,57892
7510176,47.25560851,-1.52993977,57901
7510176,47.25955152,-1.52784367,57902
7510176,47.25955152,-1.52784367,57911
7510176,47.26079610,-1.52833053,57912
7510176,47.26079610,-1.52833053,57921
7510176,47.26547109,-1.52589009,57922
7510176,47.26547109,-1.52589009,57931
7510176,47.26852726,-1.52068599,57932
7510176,47.26852726,-1.52068599,57941
7510176,47.27057889,-1.51858461,57942
7510176,47.27057889,-1.51858461,57951
7510176,47.27172761,-1.51655030,57952
7510176,47.27172761,-1.51655030,57961
7510176,47.27395885,-1.51446158,57962
7510176,47.27395885,-1.51446158,57971
7510176,47.27562015,-1.51325797,57972
7510176,47.27562015,-1.51325797,57981
7510176,47.28239287,-1.51811348,57982
7510176,47.28239287,-1.51811348,57991
7510176,47.28564217,-1.52059798,57992
7510176,47.28564217,-1.52059798,58001
7510176,47.28998722,-1.52263248,58002
7510176,47.28998722,-1.52263248,58011
7510176,47.29336602,-1.52393558,58012
8110119,47.20688247,-1.57267696,58031
8110119,47.20473102,-1.57503087,58032
8110119,47.20473102,-1.57503087,58041
8110119,47.19978561,-1.58008758,58042
8110119,47.19978561,-1.58008758,58051
8110119,47.19894579,-1.58359414,58052
8110119,47.19894579,-1.58359414,58061
8110119,47.19818765,-1.58919452,58062
8110119,47.19818765,-1.58919452,58071
8110119,47.19779136,-1.59368488,58072
8110119,47.19779136,-1.59368488,58081
8110119,47.19827606,-1.60059220,58082
8110119,47.19827606,-1.60059220,58091
8110119,47.19841902,-1.60694590,58092
8110119,47.19841902,-1.60694590,58101
8110119,47.19994542,-1.61234453,58102
8110119,47.19994542,-1.61234453,58111
8110119,47.19812088,-1.61564579,58112
8110119,47.19812088,-1.61564579,58121
8110119,47.19632339,-1.61815596,58122
8110119,47.19632339,-1.61815596,58131
8110119,47.19462474,-1.62040900,58132
8110119,47.19462474,-1.62040900,58141
8110119,47.19475301,-1.62715773,58142
8110119,47.19475301,-1.62715773,58151
8110119,47.19494901,-1.63192940,58152
8110119,47.19494901,-1.63192940,58161
8110119,47.19457500,-1.63494095,58162
8110119,47.19457500,-1.63494095,58171
8110119,47.19414178,-1.63966591,58172
8110119,47.19414178,-1.63966591,58181
8110119,47.19408468,-1.64653306,58182
8110119,47.19408468,-1.64653306,58191
8110119,47.19540815,-1.64993520,58192
8110119,47.19540815,-1.64993520,58201
8110119,47.19591839,-1.65340905,58202
8110119,47.19591839,-1.65340905,58211
8110119,47.19748509,-1.66277648,58212
8110119,47.19748509,-1.66277648,58221
8110119,47.19655292,-1.66627488,58222
8110119,47.19655292,-1.66627488,58231
8110119,47.19643837,-1.66957006,58232
8110119,47.19643837,-1.66957006,58241
8110119,47.19786018,-1.67271604,58242
8110119,47.19786018,-1.67271604,58251
8110119,47.19920583,-1.67546000,58252
8110119,47.19920583,-1.67546000,58261
8110119,47.20098683,-1.67863326,58262
8110119,47.20098683,-1.67863326,58271
8110119,47.20086884,-1.67426307,58272
8110119,47.20086884,-1.67426307,58281
8110119,47.19962676,-1.67113033,58282
8110119,47.19962676,-1.67113033,58291
8110119,47.20071585,-1.66830435,58292
8110119,47.20071585,-1.66830435,58301
8110119,47.20419564,-1.66407105,58302
8110119,47.20419564,-1.66407105,58311
8110119,47.20496928,-1.66254284,58312
8110119,47.20496928,-1.66254284,58321
8110119,47.20494966,-1.65791541,58322
8110119,47.20494966,-1.65791541,58331
8110119,47.20665817,-1.65539946,58332
8110119,47.20665817,-1.65539946,58341
8110119,47.21010098,-1.65221959,58342
8110119,47.21010098,-1.65221959,58351
8110119,47.20775876,-1.64702227,58352
8110119,47.20775876,-1.64702227,58361
8110119,47.20794884,-1.64412854,58362
8110119,47.20794884,-1.64412854,58371
8110119,47.21000731,-1.64190242,58372
8110119,47.21000731,-1.64190242,58381
8110119,47.21315293,-1.63949256,58382
8110119,47.21315293,-1.63949256,58391
8110119,47.21077751,-1.62477596,58392
8110119,47.21077751,-1.62477596,58401
8110119,47.21109379,-1.61819026,58402
8110119,47.21109379,-1.61819026,58411
8110119,47.20980261,-1.61486966,58412
8110119,47.20980261,-1.61486966,58421
8110119,47.20902927,-1.61167997,58422
8111120,47.20902927,-1.61167997,58441
8111120,47.20988839,-1.61499496,58442
8111120,47.20988839,-1.61499496,58451
8111120,47.21109890,-1.61751651,58452
8111120,47.21109890,-1.61751651,58461
8111120,47.21086282,-1.62491446,58462
8111120,47.21086282,-1.62491446,58471
8111120,47.21314838,-1.63962441,58472
8111120,47.21314838,-1.63962441,58481
8111120,47.21028138,-1.64179062,58482
8111120,47.21028138,-1.64179062,58491
8111120,47.20803413,-1.64426706,58492
8111120,47.20803413,-1.64426706,58501
8111120,47.20775876,-1.64702227,58502
8111120,47.20775876,-1.64702227,58511
8111120,47.21004765,-1.65115815,58512
8111120,47.21004765,-1.65115815,58521
8111120,47.20656376,-1.65552459,58522
8111120,47.20656376,-1.65552459,58531
8111120,47.20497251,-1.65725626,58532
8111120,47.20497251,-1.65725626,58541
8111120,47.20522050,-1.66309030,58542
8111120,47.20522050,-1.66309030,58551
8111120,47.20401138,-1.66418944,58552
8111120,47.20401138,-1.66418944,58561
8111120,47.20086884,-1.67426307,58562
8111120,47.20086884,-1.67426307,58571
8111120,47.19962676,-1.67113033,58572
8111120,47.19962676,-1.67113033,58581
8111120,47.19716348,-1.66684915,58582
8111120,47.19716348,-1.66684915,58591
8111120,47.19749882,-1.66238105,58592
8111120,47.19749882,-1.66238105,58601
8111120,47.19547375,-1.65324375,58602
8111120,47.19547375,-1.65324375,58611
8111120,47.19450974,-1.64986829,58612
8111120,47.19450974,-1.64986829,58621
8111120,47.19344212,-1.64688166,58622
8111120,47.19344212,-1.64688166,58631
8111120,47.19415088,-1.63940230,58632
8111120,47.19415088,-1.63940230,58641
8111120,47.19458409,-1.63467734,58642
8111120,47.19458409,-1.63467734,58651
8111120,47.19494901,-1.63192940,58652
8111120,47.19494901,-1.63192940,58661
8111120,47.19466770,-1.62701927,58662
8111120,47.19466770,-1.62701927,58671
8111120,47.19503391,-1.61898568,58672
8111120,47.19503391,-1.61898568,58681
8111120,47.19622902,-1.61828114,58682
8111120,47.19622902,-1.61828114,58691
8111120,47.19812540,-1.61551398,58692
8111120,47.19812540,-1.61551398,58701
8111120,47.19952783,-1.61138865,58702
8111120,47.19952783,-1.61138865,58711
8111120,47.19820813,-1.60521242,58712
8111120,47.19820813,-1.60521242,58721
8111120,47.19811439,-1.60005172,58722
8111120,47.19811439,-1.60005172,58731
8111120,47.19777787,-1.59408033,58732
8111120,47.19777787,-1.59408033,58741
8111120,47.19821415,-1.58894539,58742
8111120,47.19821415,-1.58894539,58751
8111120,47.19885595,-1.58358756,58752
8111120,47.19885595,-1.58358756,58761
8111120,47.19999218,-1.57930979,58762
8111120,47.19999218,-1.57930979,58771
8111120,47.20529247,-1.57441109,58772
8111120,47.20529247,-1.57441109,58781
8111120,47.20688247,-1.57267696,58782
8110121,47.20688247,-1.57267696,58801
8110121,47.20473102,-1.57503087,58802
8110121,47.20473102,-1.57503087,58811
8110121,47.19978561,-1.58008758,58812
8110121,47.19978561,-1.58008758,58821
8110121,47.19894579,-1.58359414,58822
8110121,47.19894579,-1.58359414,58831
8110121,47.19818765,-1.58919452,58832
8110121,47.19818765,-1.58919452,58841
8110121,47.19779136,-1.59368488,58842
8110121,47.19779136,-1.59368488,58851
8110121,47.19827606,-1.60059220,58852
8110121,47.19827606,-1.60059220,58861
8110121,47.19841902,-1.60694590,58862
8110121,47.19841902,-1.60694590,58871
8110121,47.19994542,-1.61234453,58872
8110121,47.19994542,-1.61234453,58881
8110121,47.19812088,-1.61564579,58882
8110121,47.19812088,-1.61564579,58891
8110121,47.19632339,-1.61815596,58892
8110121,47.19632339,-1.61815596,58901
8110121,47.19462474,-1.62040900,58902
8110121,47.19462474,-1.62040900,58911
8110121,47.19475301,-1.62715773,58912
8110121,47.19475301,-1.62715773,58921
8110121,47.19494901,-1.63192940,58922
8110121,47.19494901,-1.63192940,58931
8110121,47.19457500,-1.63494095,58932
8110121,47.19457500,-1.63494095,58941
8110121,47.19414178,-1.63966591,58942
8110121,47.19414178,-1.63966591,58951
8110121,47.19408468,-1.64653306,58952
8110121,47.19408468,-1.64653306,58961
8110121,47.19540815,-1.64993520,58962
8110121,47.19540815,-1.64993520,58971
8110121,47.19591839,-1.65340905,58972
8110121,47.19591839,-1.65340905,58981
8110121,47.19748509,-1.66277648,58982
8110121,47.19748509,-1.66277648,58991
8110121,47.19725332,-1.66685587,58992
8110121,47.19725332,-1.66685587,59001
8110121,47.19962676,-1.67113033,59002
8110121,47.19962676,-1.67113033,59011
8110121,47.20139411,-1.67469892,59012
8110121,47.20139411,-1.67469892,59021
8110121,47.20116504,-1.66833797,59022
8110121,47.20116504,-1.66833797,59031
8110121,47.20419564,-1.66407105,59032
8110121,47.20419564,-1.66407105,59041
8110121,47.20496928,-1.66254284,59042
8110121,47.20496928,-1.66254284,59051
8110121,47.20494966,-1.65791541,59052
8110121,47.20494966,-1.65791541,59061
8110121,47.20665817,-1.65539946,59062
8110121,47.20665817,-1.65539946,59071
8110121,47.21010098,-1.65221959,59072
8110121,47.21010098,-1.65221959,59081
8110121,47.20775876,-1.64702227,59082
8110121,47.20775876,-1.64702227,59091
8110121,47.20794884,-1.64412854,59092
8110121,47.20794884,-1.64412854,59101
8110121,47.21000731,-1.64190242,59102
8110121,47.21000731,-1.64190242,59111
8110121,47.21315293,-1.63949256,59112
8110121,47.21315293,-1.63949256,59121
8110121,47.21077751,-1.62477596,59122
8110121,47.21077751,-1.62477596,59131
8110121,47.21109379,-1.61819026,59132
8110121,47.21109379,-1.61819026,59141
8110121,47.20980261,-1.61486966,59142
8110121,47.20980261,-1.61486966,59151
8110121,47.20902927,-1.61167997,59152
8111122,47.20902927,-1.61167997,59171
8111122,47.20988839,-1.61499496,59172
8111122,47.20988839,-1.61499496,59181
8111122,47.21109890,-1.61751651,59182
8111122,47.21109890,-1.61751651,59191
8111122,47.21086282,-1.62491446,59192
8111122,47.21086282,-1.62491446,59201
8111122,47.21314838,-1.63962441,59202
8111122,47.21314838,-1.63962441,59211
8111122,47.21028138,-1.64179062,59212
8111122,47.21028138,-1.64179062,59221
8111122,47.20803413,-1.64426706,59222
8111122,47.20803413,-1.64426706,59231
8111122,47.20775876,-1.64702227,59232
8111122,47.20775876,-1.64702227,59241
8111122,47.21004765,-1.65115815,59242
8111122,47.21004765,-1.65115815,59251
8111122,47.20656376,-1.65552459,59252
8111122,47.20656376,-1.65552459,59261
8111122,47.20497251,-1.65725626,59262
8111122,47.20497251,-1.65725626,59271
8111122,47.20522050,-1.66309030,59272
8111122,47.20522050,-1.66309030,59281
8111122,47.20401138,-1.66418944,59282
8111122,47.20401138,-1.66418944,59291
8111122,47.20051783,-1.66881818,59292
8111122,47.20051783,-1.66881818,59301
8111122,47.19962676,-1.67113033,59302
8111122,47.19962676,-1.67113033,59311
8111122,47.20202559,-1.67725739,59312
8111122,47.20202559,-1.67725739,59321
8111122,47.20106749,-1.67890363,59322
8111122,47.20106749,-1.67890363,59331
8111122,47.19962748,-1.67628456,59332
8111122,47.19962748,-1.67628456,59341
8111122,47.19761360,-1.67203679,59342
8111122,47.19761360,-1.67203679,59351
8111122,47.19619635,-1.66875905,59352
8111122,47.19619635,-1.66875905,59361
8111122,47.19672802,-1.66642012,59362
8111122,47.19672802,-1.66642012,59371
8111122,47.19749882,-1.66238105,59372
8111122,47.19749882,-1.66238105,59381
8111122,47.19547375,-1.65324375,59382
8111122,47.19547375,-1.65324375,59391
8111122,47.19450974,-1.64986829,59392
8111122,47.19450974,-1.64986829,59401
8111122,47.19344212,-1.64688166,59402
8111122,47.19344212,-1.64688166,59411
8111122,47.19415088,-1.63940230,59412
8111122,47.19415088,-1.63940230,59421
8111122,47.19458409,-1.63467734,59422
8111122,47.19458409,-1.63467734,59431
8111122,47.19494901,-1.63192940,59432
8111122,47.19494901,-1.63192940,59441
8111122,47.19466770,-1.62701927,59442
8111122,47.19466770,-1.62701927,59451
8111122,47.19503391,-1.61898568,59452
8111122,47.19503391,-1.61898568,59461
8111122,47.19622902,-1.61828114,59462
8111122,47.19622902,-1.61828114,59471
8111122,47.19812540,-1.61551398,59472
8111122,47.19812540,-1.61551398,59481
8111122,47.19952783,-1.61138865,59482
8111122,47.19952783,-1.61138865,59491
8111122,47.19820813,-1.60521242,59492
8111122,47.19820813,-1.60521242,59501
8111122,47.19811439,-1.60005172,59502
8111122,47.19811439,-1.60005172,59511
8111122,47.19777787,-1.59408033,59512
8111122,47.19777787,-1.59408033,59521
8111122,47.19821415,-1.58894539,59522
8111122,47.19821415,-1.58894539,59531
8111122,47.19885595,-1.58358756,59532
8111122,47.19885595,-1.58358756,59541
8111122,47.19999218,-1.57930979,59542
8111122,47.19999218,-1.57930979,59551
8111122,47.20529247,-1.57441109,59552
8111122,47.20529247,-1.57441109,59561
8111122,47.20688247,-1.57267696,59562
NBI1116,47.19761360,-1.67203679,59631
NBI1116,47.19619635,-1.66875905,59632
NBI1116,47.19619635,-1.66875905,59641
NBI1116,47.19672802,-1.66642012,59642
NBI1116,47.19672802,-1.66642012,59651
NBI1116,47.20012859,-1.66835556,59652
NBI1116,47.20012859,-1.66835556,59661
NBI1116,47.20419564,-1.66407105,59662
NBI1116,47.20419564,-1.66407105,59671
NBI1116,47.20496928,-1.66254284,59672
NBI1116,47.20496928,-1.66254284,59681
NBI1116,47.20732049,-1.65967851,59682
NBI1116,47.20732049,-1.65967851,59691
NBI1116,47.21076342,-1.65649887,59692
NBI1116,47.21076342,-1.65649887,59701
NBI1116,47.21214757,-1.65554467,59702
NBI1116,47.21214757,-1.65554467,59711
NBI1116,47.21187953,-1.65288093,59712
NBI1017,47.21536358,-1.68222404,59581
NBI1017,47.20027123,-1.66813892,59582
NBI1017,47.20027123,-1.66813892,59591
NBI1017,47.19655292,-1.66627488,59592
NBI1017,47.19655292,-1.66627488,59601
NBI1017,47.19643837,-1.66957006,59602
NBI1017,47.19643837,-1.66957006,59611
NBI1017,47.19761360,-1.67203679,59612
NBI1118,47.19761360,-1.67203679,59831
NBI1118,47.19619635,-1.66875905,59832
NBI1118,47.19619635,-1.66875905,59841
NBI1118,47.19672802,-1.66642012,59842
NBI1118,47.19672802,-1.66642012,59851
NBI1118,47.20012859,-1.66835556,59852
NBI1118,47.20012859,-1.66835556,59861
NBI1118,47.19749882,-1.66238105,59862
NBI1118,47.19749882,-1.66238105,59871
NBI1118,47.19547375,-1.65324375,59872
NBI1118,47.19547375,-1.65324375,59881
NBI1118,47.19450974,-1.64986829,59882
NBI1019,47.21203639,-1.65355356,59731
NBI1019,47.21176994,-1.65604524,59732
NBI1019,47.21176994,-1.65604524,59741
NBI1019,47.21002642,-1.65697260,59742
NBI1019,47.21002642,-1.65697260,59751
NBI1019,47.20677231,-1.65990192,59752
NBI1019,47.20677231,-1.65990192,59761
NBI1019,47.20522050,-1.66309030,59762
NBI1019,47.20522050,-1.66309030,59771
NBI1019,47.20401138,-1.66418944,59772
NBI1019,47.20401138,-1.66418944,59781
NBI1019,47.20027123,-1.66813892,59782
NBI1019,47.20027123,-1.66813892,59791
NBI1019,47.19655292,-1.66627488,59792
NBI1019,47.19655292,-1.66627488,59801
NBI1019,47.19643837,-1.66957006,59802
NBI1019,47.19643837,-1.66957006,59811
NBI1019,47.19761360,-1.67203679,59812
NBI1020,47.19450974,-1.64986829,59901
NBI1020,47.19344212,-1.64688166,59902
NBI1020,47.19344212,-1.64688166,59911
NBI1020,47.19564256,-1.64836691,59912
NBI1020,47.19564256,-1.64836691,59921
NBI1020,47.19711969,-1.64993055,59922
NBI1020,47.19711969,-1.64993055,59931
NBI1020,47.19756669,-1.65158931,59932
NBI1020,47.19756669,-1.65158931,59941
NBI1020,47.19847811,-1.65492143,59942
NBI1020,47.19847811,-1.65492143,59951
NBI1020,47.19591839,-1.65340905,59952
NBI1020,47.19591839,-1.65340905,59961
NBI1020,47.19748509,-1.66277648,59962
NBI1020,47.19748509,-1.66277648,59971
NBI1020,47.20027123,-1.66813892,59972
NBI1020,47.20027123,-1.66813892,59981
NBI1020,47.19655292,-1.66627488,59982
NBI1020,47.19655292,-1.66627488,59991
NBI1020,47.19643837,-1.66957006,59992
NBI1020,47.19643837,-1.66957006,60001
NBI1020,47.19761360,-1.67203679,60002
NBI1121,47.19761360,-1.67203679,60021
NBI1121,47.19619635,-1.66875905,60022
NBI1121,47.19619635,-1.66875905,60031
NBI1121,47.19672802,-1.66642012,60032
NBI1121,47.19672802,-1.66642012,60041
NBI1121,47.20012859,-1.66835556,60042
NBI1121,47.20012859,-1.66835556,60051
NBI1121,47.21544882,-1.68236264,60052
771161,47.26509240,-1.45587347,60071
771161,47.26054278,-1.44906847,60072
771161,47.26054278,-1.44906847,60081
771161,47.26244371,-1.44602801,60082
771161,47.26244371,-1.44602801,60091
771161,47.26495622,-1.44355980,60092
771161,47.26495622,-1.44355980,60101
771161,47.26655719,-1.44142385,60102
771161,47.26655719,-1.44142385,60111
771161,47.26972263,-1.44376460,60112
771161,47.26972263,-1.44376460,60121
771161,47.27203712,-1.44458990,60122
771161,47.27203712,-1.44458990,60131
771161,47.27639977,-1.44886845,60132
771161,47.27639977,-1.44886845,60141
771161,47.28018099,-1.45165075,60142
771161,47.28018099,-1.45165075,60151
771161,47.28480858,-1.45608170,60152
771161,47.28480858,-1.45608170,60161
771161,47.28171763,-1.45970027,60162
771161,47.28171763,-1.45970027,60171
771161,47.27966997,-1.46445133,60172
771161,47.27966997,-1.46445133,60181
771161,47.27704383,-1.47035183,60182
771161,47.27704383,-1.47035183,60191
771161,47.27462384,-1.46726826,60192
771161,47.27462384,-1.46726826,60201
771161,47.27205303,-1.46602672,60202
771161,47.27205303,-1.46602672,60211
771161,47.27133541,-1.47140072,60212
771161,47.27133541,-1.47140072,60221
771161,47.26791335,-1.47684627,60222
771161,47.26791335,-1.47684627,60231
771161,47.26672891,-1.48814027,60232
771161,47.26672891,-1.48814027,60241
771161,47.26551937,-1.49202289,60242
771161,47.26551937,-1.49202289,60251
771161,47.26686052,-1.49502977,60252
771161,47.26686052,-1.49502977,60261
771161,47.26475017,-1.49620153,60262
771161,47.26475017,-1.49620153,60271
771161,47.26341561,-1.49570894,60272
771161,47.26341561,-1.49570894,60281
771161,47.26186188,-1.49639133,60282
771161,47.26186188,-1.49639133,60291
771161,47.26222776,-1.49893123,60292
771161,47.26222776,-1.49893123,60301
771161,47.26220784,-1.50223727,60302
771161,47.26220784,-1.50223727,60311
771161,47.26016529,-1.50407499,60312
771161,47.26016529,-1.50407499,60321
771161,47.25889176,-1.50715847,60322
771161,47.25889176,-1.50715847,60331
771161,47.25928122,-1.51168440,60332
771161,47.25928122,-1.51168440,60341
771161,47.25763488,-1.51513767,60342
771161,47.25763488,-1.51513767,60351
771161,47.25430780,-1.51767585,60352
771161,47.25430780,-1.51767585,60361
771161,47.25188193,-1.51750097,60362
771161,47.25188193,-1.51750097,60371
771161,47.24906740,-1.52086932,60372
771062,47.24906740,-1.52086932,60391
771062,47.25440206,-1.51755037,60392
771062,47.25440206,-1.51755037,60401
771062,47.25848316,-1.51400818,60402
771062,47.25848316,-1.51400818,60411
771062,47.25994978,-1.51054189,60412
771062,47.25994978,-1.51054189,60421
771062,47.25899041,-1.50690098,60422
771062,47.25899041,-1.50690098,60431
771062,47.26119756,-1.50282619,60432
771062,47.26119756,-1.50282619,60441
771062,47.26229769,-1.50224372,60442
771062,47.26229769,-1.50224372,60451
771062,47.26222776,-1.49893123,60452
771062,47.26222776,-1.49893123,60461
771062,47.26182679,-1.49744719,60462
771062,47.26182679,-1.49744719,60471
771062,47.26324468,-1.49543208,60472
771062,47.26324468,-1.49543208,60481
771062,47.26502410,-1.49608887,60482
771062,47.26502410,-1.49608887,60491
771062,47.26667644,-1.49514888,60492
771062,47.26667644,-1.49514888,60501
771062,47.26577139,-1.49257017,60502
771062,47.26577139,-1.49257017,60511
771062,47.26686045,-1.48960508,60512
771062,47.26686045,-1.48960508,60521
771062,47.26680328,-1.48589634,60522
771062,47.26680328,-1.48589634,60531
771062,47.26792208,-1.47658227,60532
771062,47.26792208,-1.47658227,60541
771062,47.27123249,-1.47179034,60542
771062,47.27123249,-1.47179034,60551
771062,47.27205303,-1.46602672,60552
771062,47.27205303,-1.46602672,60561
771062,47.27471369,-1.46727465,60562
771062,47.27471369,-1.46727465,60571
771062,47.27694527,-1.47060947,60572
771062,47.27694527,-1.47060947,60581
771062,47.28005981,-1.46355268,60582
771062,47.28005981,-1.46355268,60591
771062,47.28171763,-1.45970027,60592
771062,47.28171763,-1.45970027,60601
771062,47.28436801,-1.45578573,60602
771062,47.28436801,-1.45578573,60611
771062,47.28062157,-1.45194666,60612
771062,47.28062157,-1.45194666,60621
771062,47.27639977,-1.44886845,60622
771062,47.27639977,-1.44886845,60631
771062,47.27248637,-1.44462168,60632
771062,47.27248637,-1.44462168,60641
771062,47.26902545,-1.44305373,60642
771062,47.26902545,-1.44305373,60651
771062,47.26655287,-1.44155584,60652
771062,47.26655287,-1.44155584,60661
771062,47.26495622,-1.44355980,60662
771062,47.26495622,-1.44355980,60671
771062,47.26234953,-1.44615364,60672
771062,47.26234953,-1.44615364,60681
771062,47.26094437,-1.45055211,60682
771062,47.26094437,-1.45055211,60691
771062,47.26509240,-1.45587347,60692
E81167,47.20044448,-1.77824516,60711
E81167,47.20024463,-1.77122484,60712
E81167,47.20024463,-1.77122484,60721
E81167,47.20054512,-1.76278910,60722
E81167,47.20054512,-1.76278910,60731
E81167,47.19958731,-1.75425712,60732
E81167,47.19958731,-1.75425712,60741
E81167,47.19585207,-1.72489753,60742
E81167,47.19585207,-1.72489753,60751
E81167,47.19136106,-1.71173896,60752
E81167,47.19136106,-1.71173896,60761
E81167,47.19196413,-1.69711679,60762
E81167,47.19196413,-1.69711679,60771
E81167,47.18845833,-1.68918890,60772
E81167,47.18845833,-1.68918890,60781
E81167,47.18589884,-1.68252224,60782
E81167,47.18589884,-1.68252224,60791
E81167,47.18536593,-1.67455481,60792
E81167,47.18536593,-1.67455481,60801
E81167,47.17728552,-1.67896934,60802
E81167,47.17728552,-1.67896934,60811
E81167,47.17525341,-1.62320432,60812
E81167,47.17525341,-1.62320432,60821
E81167,47.19690601,-1.54274487,60822
E81167,47.19690601,-1.54274487,60831
E81167,47.19910759,-1.53352211,60832
E81068,47.19927843,-1.53379875,60851
E81068,47.19609738,-1.54268626,60852
E81068,47.19609738,-1.54268626,60861
E81068,47.17484872,-1.62449532,60862
E81068,47.17484872,-1.62449532,60871
E81068,47.17755964,-1.67885779,60872
E81068,47.17755964,-1.67885779,60881
E81068,47.18510559,-1.67427105,60882
E81068,47.18510559,-1.67427105,60891
E81068,47.18606472,-1.68293107,60892
E81068,47.18606472,-1.68293107,60901
E81068,47.18879466,-1.68987486,60902
E81068,47.18879466,-1.68987486,60911
E81068,47.19195490,-1.69738037,60912
E81068,47.19195490,-1.69738037,60921
E81068,47.19137959,-1.71121179,60922
E81068,47.19137959,-1.71121179,60931
E81068,47.19585671,-1.72476572,60932
E81068,47.19585671,-1.72476572,60941
E81068,47.19974826,-1.75479809,60942
E81068,47.19974826,-1.75479809,60951
E81068,47.20044122,-1.76317765,60952
E81068,47.20044122,-1.76317765,60961
E81068,47.20023523,-1.77148846,60962
E81068,47.20023523,-1.77148846,60971
E81068,47.20044448,-1.77824516,60972
C111397,47.24896672,-1.52307092,29501
C111397,47.24529951,-1.52500171,29502
C111397,47.24529951,-1.52500171,29511
C111397,47.24270600,-1.52794880,29512
C111397,47.24270600,-1.52794880,29521
C111397,47.24101799,-1.52994279,29522
C111397,47.24101799,-1.52994279,29531
C111397,47.23657256,-1.53358852,29532
C111397,47.23657256,-1.53358852,29541
C111397,47.23341589,-1.53640139,29542
C111397,47.23341589,-1.53640139,29551
C111397,47.23108993,-1.53861300,29552
C111397,47.23108993,-1.53861300,29561
C111397,47.22894363,-1.54083745,29562
C111397,47.22894363,-1.54083745,29571
C111397,47.22624932,-1.54328641,29572
C111397,47.22624932,-1.54328641,29581
C111397,47.22353823,-1.54542983,29582
C111397,47.22353823,-1.54542983,29591
C111397,47.22188441,-1.54720031,29592
C111397,47.22188441,-1.54720031,29601
C111397,47.21925313,-1.55044639,29602
C111397,47.21925313,-1.55044639,29611
C111397,47.21806769,-1.55194658,29612
C111397,47.21806769,-1.55194658,29621
C111397,47.21775762,-1.55446215,29622
C111397,47.21775762,-1.55446215,29631
C111397,47.21665996,-1.55682784,29632
C111397,47.21665996,-1.55682784,29641
C111397,47.21550914,-1.56049823,29642
C111397,47.21550914,-1.56049823,29651
C111397,47.21486324,-1.56468115,29652
C111397,47.21486324,-1.56468115,29661
C111397,47.21443813,-1.56845711,29662
C111397,47.21443813,-1.56845711,29671
C111397,47.21447789,-1.57259745,29672
C111397,47.21447789,-1.57259745,29681
C111397,47.21382637,-1.57481021,29682
